receipt,category
"Poumnedlané Boe

is
a ae 2

7 and | iai 44 ety{4
Ihe ——— Paundland imi tec » 71601:
INK You foy shopping with Pound) ant g14be /

anmeet with us on Twitter @ppyrd an
""-PoundTand.co.uk/help/cuntacy stor 8

SUOML NESTLE HIRE LIFE eeriK en au
2 xX £0.5
HAMPER PAPER SET ) £1.00
SHALL PLUSH BEAR > «£2.00
SQUIDGEMS HYO SaUTsHy £3.00
Cx gt.59) |
SQUEEZY G00 BALLS p _—- £2, 00
(2X £1.99)
CHPTSTHAS SHOE BOX p £1.00
CUTIEKINS ACCESSORIES p £1.00
*« Total for 10 item(s) inclusive of VAT £11.00
(VAT paid) £1.83
CASI £11.00
«& Total Payments °11.00
Change £0.00

A Chance to WIN

£100 Poundland Vouchers
by telling us about your Visit
www. pound! and.co.uk/tel |-us
One Winner Per Month
See website for T and Cs
Closing date 30th June 2024
RO OOCIOOOI OOS OC OCC CCC COC
Shop Online at ww pound] and.co yy **4,
UK

31819

199A 92-F 99014 9974979799 19.91 10 \

",Groceries
"een

P&J's Food Wholesale &
Distribution Lid
Unit 10 Wingate Road 8 January 2024

Gosport 12:08
PO12 4DP Faraday
07506 391114

www.pjsfood.com

A CN hee Ak Ree Are A tees ne EP, Phd Sein

Receipt: 7hEL
Authorisation: 613064

Visa Debit
AID AO 00 00 00 03 10 10
Verified on Device

Tate + Lyle Light Brown Sugar —- £1.00
500g

Tate + Lyle Royal Icing 750g £1.00
Angel Delight Dinosaur x 2 £1.50
(£0.75 each)

Heinz Vegetable Soup 400g x2 €1.00

(£0.50 each)
Total £4.50
Visa 3016 (Contactless) £4.50

Not happy with your purchase? Then
please contact a member of our team

who will be very happy to help.

|

—_—_———""
",Groceries
"\

/ ALDL stops \

Mumby Koad \
GOSPORT

_ | Tatsp |
2 x 1.99
710635 MEAL KIT 3.98 A
711408 MUSHROOM STIR FRY 0.95 A i
Torta i: 4.93
3 Items
Card Sales GBP 4.93

A 00.0% Net 4.93 Vat 0.00
«0217 781/055/008/861 05.01.24 17:47

Thank you for shopping at
Britain's Best Value supermarket
#AldiEverydayAmazing
Every day, seven young peuple
Aged 13-24 are diagnosed with
cancer. If you can, support
Teenage Cancer Trust by
texting ALDI3 to 70490 to donate £3.
Texts cost the donation amount plus
one standard network rate message.
When you text, Teenage Cancer Trust
May use your telephone number
to reach you by phone or SHS.
If you do not wish to receive

17:47:39 05/01/24

Card Number: «x«««xxxxxx« 7316 00
Visa Debit

Merchant ID: **39557

Terminal ID: ***x*§924

EFT No: 9466

SALE

Your account will be debited
with the total amount shown:

Goods: 4.93
Total: GBP4.93

SOURCE ; CONTACTLESS

APPROVED 104°
Authorisation Cade: 979126

AID: AQOO00N0031010
",Groceries
"ASS XC £O)

Saad —

cospony Ree ?
OWNER se
ws AMEst fons pleases visit
—— Tesco, -COn/Store-]ocator
[OY
ER TRANSACTION
NOODLES {25
STIR FRY 150
STIR FRY SAUCE e1.15
TOTAL
MULTTRUY SAVINGS on
TOTAL SAVINGS -0.90
CC £3 MEAL DEAL -9.90
10TAL TO PAY 3.00
CASH 25.40
CHANGE DUE 2.40

SR er nary a ee ham ee me el ee

CLUBCARD STATEMENT
Clubcard Number KKEKKKKKKKKEKKK IGA
Qualifying Spend | 3.00
Points this Visit 6
Points balance 452

aA oe ee ee ee ee ee ee ete ee ee eee eee ee ee ee ee eee ee

ET

2301 2417 2408

A chance to win a 1000 Tesco gift card

and collect 25 Clubcard points.

Visit www.tescoviews.com t's & c's apply

— =~ «we owe eee am
—_—— oe ee oe oe — ewe ewe ee gee ee wee ees ees es
wt
~ a
ed

Collect double Clubcard points.

iJable in-store and online.
Ne Ends 25th Feb ruary, ,
Clubcard/app required,

|

ee

a
*

7 :

eo.

——e oe
",Groceries
"Sects we ee

%
ape

.
Vay ar [)’ 18 in Ie pd
NOLS can tates

WH . ; c my
Mor I 1SOn Sunerparke ts | td BN? 7Ut
c , Gusper L ,

Snract US at
WHY Murry Song. COM/he] p

Os45gi toll)

y ypokLPTIOn , | PRICE Aton)
ON LLOGES LOCO POPS £2.00 £7.00

7 SAVERS CHICK PIECES £4.49 £4 495
1M PORK SAUSAGE ROLLS £2.50 £2.50 F
1M JAH b CREAM HORNS $2.9 £2.09 F
14 CHOUX BUNS £2.09 £9.09 F

TOTAL £13.17
Cakes Offer 00000000

-£0. 68
BALAHCE QUE
Card

£12.49
£12.49
Visa Debit PAYHENT
AID :A0000000031010
PAN  yomkKdan kK AZ IIE CONTACTLESS
Exp +1229
Seq :00 TRN: 747143
MID  - #18399 TID: *4x%33()0
AuthCode:11 - 339721
CARDHOLDER DEVICE VERIFIED
CHANGE £0.00
Number of items:
MULTISAVE £0.68
SAVINGS AT MORRISONS
SCSSLIOSSSSSISOBSES LTS SEES ey con weauang gsstesaes

Worl isons Hore |
Earn More Points when you buy Selected products 1N store
online and every tie you buy fuel.
You can alS9 aces. cyclusive Prices
and receive offers just for You.
Far more information visj+ ww for 1SONS. Coa/qgrg
SABLE YRCALUELOESESSS ON aye ggg hSSSSase

STS ee ene
Hore Points: |
t

Your balance ds g¢ Jast shop 2000
Hore points Gdl'tieg this shop Mall

| 12/91/2024 15:35:03 99352 202 123 1202
",Groceries
"wise
ARCS “ay = Ty)
MOVPISOMs
IY DESCRIPTION PRICE
LN BRIT SASKIN MILK aad
1H CRENE CARAREL. £1.30
1 NULLERLTGHT CHOCOLTE M50
1H SAVERS FROM/FRATS 0.80
1 MH SAVERS SULTANAS C0.99
1 INNOCENT SMOOTHIE e 00
1M BRIOCHE ROLLS 1.45
BALANCE DUE
Card
Visa Debit PAYNENT
Aro :AvONNODNS 1010
PAN oxmeeseenes3016 CONTACTLESS

Exp 31223

Seq 200 TRN: 447062
NID -#818392 TID: seax3282
AuthCode: 11 - 982899

CARDHOLDER NEVICE VERIFIED

CHANGE

Nunber of i tens:

Horrisons Hore

Hore Points:
Your balance as of last shup
Hore Points earned this shop
31/10/2023 17:31:08 = 00382 031

AHOUNT
P15 Ul
£1.30 F
£1.90 F
£0.88 F
£0.99 0

2.00 4
£1.95 F
£10.33
EAG.33

£0.00

?

BRIGVSMAEBSORRS TIS TB SIROECVK SARL A KHKAVICA A TU TANI KKK ALLHKTTE

Farin Hore Points when you buy selected products in store
online and every time you buy Tuel,
You can also access Exclusive Prices
and receive offers just for you.
For nore information visit www. morr isons. com/iore
SISLSLAFSSKELOSSARSSIVSRSKAKLASSILSNGRSSAUTRISA CSL IEKLISA

oval)
\
0174 = 1031

Help is available if you're experiencing
domestic abuse Call Refuge's
National Domestic Abuse Helpline on
0808 2000 247 Download the Brightsky app

THANK YoU FUR SHOPPING
AT MORRISONS
",Groceries
"ls aak yuu for

|
i

shupp trey yi th Pound] and G74 9757 3485
Founect With ys on Tuittes qpoundtand

UUW. BOUNd and. CO.uk/
heip/contact-stores
VAT tlunber- 347 5422 hy oe

Poundland Liniteg

ee ee wae .

ee ee NF

12PK CANDY CANES p £1.00

SU CURLY TINSEL p 52.00

(24 £1.00)

FAIRY LIGHTS 50px p £2 .00

BB BAUBLES 24pK £7.00
SW BAUBLES 12PK p £2.00
“* Total for 6 iten(s) inclusive of UAT £9.00
(VAT paid) £1.50
CREDIT/DEBIT caro £9.00

CUSTOHEN RECEIPT

PUUNDLAND LTD - 1935
84-86 HIGH STREET , GOSPORT , P012 1DS

01/11/2023 15:28:16
RECEIPT NO. 322008

HID: XXX68694

TID: XXXX2166

AID: A0000000031010

VISA DEBIT

XXXX XXXX XXXX 7316

PAN SEQ HO. :00

SALE GBP9.00
TOTAL GBPS .00
PLEASE DEBIT HY ACCOUNT
CONSUMER DEVICE VERIFICATION
CONTACTLESS
PLEASE KEEP THIS RECEIPT FOR YUUR RECOKUS
AUTH CODE: 799712
xx Total Payments an
Change
£100 Chance Vouchers
by telling us about your visit
yw pound ]and. co.uk/tell-us
ane Winner Per Month
cae website for T and Cs
closing date 318t December 2023
EE neinllanieedks

ine at www .paundland.co.uk

it mr mi DTT TAN ATR ATTA TR THAT A ET
",Groceries
"a , ; au, Ol
aos . it
m3) yy vay gfe Be
; td RS ees 7 Net 7 peta 7 oy poet a Cay at
> of ( ) \ t | | | | ] \| Ul ; “ ao | | | [ , | ) aa ra
NS \ ga LJ Nie FO ED UE A Wah

: Poundland Linited

Thanx you far shopping vith Poundland 023 9262 3469
| Canmect with as on Twitter @Puundland

| wu poundland.co.uk/help/cantact-stores/

| VET Munber: 54? 8122 45

726 CADBURY BUTTONS XHAS TUBE P £1.25
bub REESES WHITE KS TREES P £5.00

(4 x £1.25)

1206 SHARTIES GIANT TUBE p £1.25
80G HILK CHOC COINS p £1.00
80G WHITE CHOC COINS p £1.00
WREATH HANGER p £1.00
80G LITTLE ROLO GIANT TUBE P £1.25
115G ROWNTREES JELLY TOTS TUBE p £1.25

— eee

CONFECTIONERY 2 FOR £2.00 -£1.00
xx Total for 11 item(s) inclusive of VAT £12.00
(VAT paid) £2.00
CASH £12.00
xx Total Payments £12.90
Change £0.00

A Chance to WIN

£100 Poundland Vouchers
by telling us about your visit
yiWw.poundland.co.uk/tell-us
One Winner Per Month
See website for T and Cs
Closing date 31st December 2023

oy RATIO A RR RRP AR ALAR PRR AR ATT
Aan Shop Online at www.poundland.co.uk
| | Wu

| 199§-2-571263 01/11/2023 14:53,28

are

sa ee me

a _ ee “—
—_"" ™e ae eee a .
rd wm ae ee
",Groceries
"A
roy A el)
{ H ,

Ly On ide. “3
Fas al vith Re

VAT NU. GB95(396892
po f 4
Fruit Yoguet Fl 1.99 4 |
frog Potato Waffles“. a 1,49 & |
Creme, Carame |  (™ : 1h )
Org SemiskimMilie 2pe or 1.49 & |
Condefised Milk — Dx £6, Goo 198 Ai
PorkSausages inBring: | (7249 A |
"" Margr ineGar | icBaguet 0.37 AL
Fried Mini Fillets pe Ark |
Sweet BBQ Ribs = ""4.69 A
White Toast le O75 A
TOTAL / , 18.99
CARD oo . 18.99
“yLUSTOMER: CopvA PLEASE R RETAIN RECEIPT
Date: 24/09/23 | Time: 15:49:32 - -
MID: ##*95315 TD: ##**5531
TRNS NO: UK16440362483926 7231
Visa Debit KEAKEEEK EE TIC
A0000000031610
Contact less 3 SALE
Amount £18.99
Verified hy Cardhalder Device
APPROVED AUTH CODE 949256
PLEAS iE DEBIT ACCOUNT WITH TOTAL SHOM WN

",Groceries
"ALDI STORES

Mumby Road
GOSPORT
(SES
0.39
go9. DICED TOMATOES 0.70 A
,32726 | GE GARLIC EACH 1.40 A
726931 VANILLA EXTRACT 0.85 A
IF eg ites 3 2 .93D
7 Items
Card Sales GBP 2.929
A 00.0% Viet 2.95 Vat 0.00

*9829 781/095/011/804 04.10.23 15:54

Thank you for shopping at
Britain's Best Value Supermarket
#AldiEverydayAmazing
Every day, seven young people
Aged 13-24 are diagnosed with
cancer. If you can, support
Teenage Cancer Trust by
texting ALDI3 to 70490 to donate £3.
Texts cost the donation anount plus
one standard network rate message.
When you text, Teenage Cancer Trust
may use your telephone number
to reach you by phone or SIS.

Tf you do not wish to receive

04/10/23
9154522 |
mo ee op eRKKREIRERER TOLG 00
Visa Debit _
Merchant ID, **3999/
Terminal ID: x2 1003
EFT No: 9438

(C fetor
",Groceries
"see
Arent, OR ee mM AY OS
mOPrrPIsQis
WH Morrison Supermarkets Ltd BD3 70.
Gosport
Hanager : Martin Rolfe
Contact Us At:
03456116111
OTY DESCRIPTION PRICE = -ANOUNT
1 H HERBY BABY POTATO
Reduced J tem £0.33 £0.33 F
1H HERBY BABY POTATO
Reduced Item £0.33 £0.33 F
1H HERBY BABY POTATO
Reduced Item 00.33 £0.33 F
1H HERBY BABY POTATO
Reduced Item £0.33 £0.33 F
1 HIGHLAND SPRING ECO (0.65 £0.65 4
BALANCE DUE £1.97
Cash £9.00
CHANGE £3.03
Number of items: .
ae AC CODNCONCONOOOLOOOUCUOOOUOI GRIESE BOSSE
ees Norrisons tore

Farn Hore Points when you buy selected products in store
online and every time you buy fuel.

_ You can also access Exclusive Prices

| and receive offers Just for youl.
! For more information visit wy wor isons. com/nOre:

Ae Taal Ly yes
eT deeds
",Groceries
"5 _
a ng

x9920 781/055/014/807 02.10.23 18:06

GOSPORT

2 x 0.57
48861 TORTILLA CHIPS 1.14 A
717498 BAKING INGREDIENTS 0.65 A

To ta t -(' £LFS
3 Itens | Cr oe
Card Sales GBP 1.79

A 00.0% Net «4.679 Vat 0.00

Thank you for shopping at F
Britain's Best Value Supermarket

Aged 13-24 are diagnosed with ©
cancer. If you can, support
Teenage Cancer Trust by - £3.
texting ALDI3 to 70490 to one a

ee ees ces nem ae aN raee  e ey oie seen pme Sm OS” ual — wel

Texts cost the donation ar LSS.

one sta andard network ""eet Thus i
Jon yout, Teo ar
ney uUSe your ne or ua
19 reach you igh to reCel ye |

ti you do not °
(1/10/23

4§28 06 ; 10 | epee gt oY ’ wh é rE BOTG. ; OO

a; DI STORES
Mumby Road .

4A] di EverydayAmazi ng v
Every dav, seven young people ;
",Groceries
"0b
ORG
my 0.""

f oy ae SF ay th

i U Coy fi ti { (2 @ ff or
w ~~, : ‘ UJ C ~
a <2) Ww j c)

WH Morrison Supermarkets 1
éosport td BD3 7DL
Manager : Martin Rolfe
Contact Us At:

QTY DESCRIPTION eet

, h PRICE NIA
1M BRIT S/SKIM HILK cA aD
1H PINK & WHITE MINI 1.99 ¢1.99 4
2 ELKES DIGESTIVES £0.75 81.50 F
2 HALTESERS £1.50 £3.00 A
1 SCHWARTZ TURMERIC £2.15 $2.15 F
1 BICARBONATE OF SODA 1.55 £1.55 F

BALANCE DUE £11.64

tard £11.64

Visa Debit PAYMENT

Arp :A0000000031010
PAN: eraranapecnatinaeaaas 3 () 16 CONTACTLESS

- {229
sea :00 IRN: 513378
HID , tt 18392 TID: wexa3284
ode: 11 - 622812

, an fore Points when vou buy selected products

| Ea "" ore, online and every time you buy fuel.

| in can alsa acvess Exclusive Prices and rece) ve

; you ——OFTers just fyp youl.

Gat eo, Wor sone tee apn to start saving today!
| 5am"" canta COI noose

athe
N ggHOLDER DEVICE VERIFIED
CAI CHINE £0.00
oe umber oT items: |
eo, | egpex OCD ILO DIO CIN OAESN IGIS III II GEIS
BB ges OP"" vorrisons tore

A
re
",Groceries
"mw

m4
1 . WY ;
a a oe y Ve

ae Fareham
- 7 var. gi3350396892

=
 aAAnanr > aahicet cemecs cd-atimee henahens adie acai = selene
™ . “ ay Iga oy
. Pom. ara 2 .

' Fail Pack Potatoes 3.45 A
| Red Grape Punnet 1.69
i “Chaco Shells > ly :

Milk Choc > Tows, 4x £2.09
Semi Sk iin Milk 6pints ,
Baking Fat 70% 2x elds /
Cheese Singles 2X £0.83
Chee Chip Gaokies 3 x £00.45
Caramel@Biscuit Bar 4 x £1.09
Carame] Peanut Bars
McVities | Gola Bars

o-

ppt OS
a

Ed

BRB — — BO BO
C9 oR 2 — 2 =n
Ss POMRS

Le
oo Be

9 ee ete .

or

wor

-m

cd

iOUnN Oo
iD Ow

—_Conrn--

ae a ee _

| Red Apples -- ,
2 Vegetable Fat spread

| white Toastie
“Bananas Loose
044 kg @ £0- 99/kg ee

Brit. Mat Whi Cheddar

eee

eT j . | °
Tk “an

we ee

Ao ennai avd a
LW
”

oo 1 iw
oa Ut LD

od

é

a

|
4.99 A

we er ee me ee re ee mm ee

tages

or ad

ee es nal Pe ee Pe en

- PLEASE RETAIN RECEP eh

Pins om pet ng emmy oe

ie

os maaan 6

",Groceries
"poe ee

{i a

WH Morrison Supermarkets Ltd 803 70L
Gosport
Manager : Hartin Rolfe
Contact Us At:
03456116111
Oty DESCRIPTION PRICE © AKQUKT

1 GU CHEESECAKES £3.75 23.75 F
2-M SAVERS DESSERT £1.35 22.70 F
1 PORK SIZZLE STEAKS

Reduced Iten £1.87 £1.87 F
! PORK SIZZLE STEAKS
Reduced Itew 21.37 9641.87 F
BALANCE DUE £10.19
Cash £11.00
CHANGL 10.81
Number of items: 5

cuecanssontws. soossosanoconssssRssuosoe coneEasontsosenes
Horrisons tore
Earn More Points when you buy selected praducts in store
online and every 1 - you buy fual.
You can also acces - Lxclusive Prices
and receive offers just for you.
For more information visit wwW.morrisons.com/more
aeieeneres cereus ures ececeresvierurer uereseLiseresertnesioteletetetetel teteteteteete eee
fore Points:
Your balance as of last shop 1950)

Hore Points earned this shop 0
04/10/2023 45:06:24 . 00352 147 0085 114?
Help is available if you're exparlancing
domestic abuse Cal) Refuga's
National Dotlastic Abuse Helpline on.

9808 2000 247 Dovnload the Brishtsiy app

THANK vou FOR SHOPPING
S7T tORRISONS

et en

re
",Groceries
"ce , ji Ae
* 6 ‘ : 7 rn i Nagsey
wood t ay SLY na |
SAS ae we "" . ar a ‘({ ye
ae cee
. OS Se eras ed |
an CR TSM 2 bp Abe eet ee TET Ne
aa a pes tia 3) Oar t. \TT << opty le ea ‘
WMV te yy aha WS + apr Bey ale Be rae
> vier AY La yer ea eee rate _
2, qe yp LR MS CO rie Poke. Tpeye7 1 TINS -
Uae nat De RS: Ne 2 ge .4 eins. Sie ae
By ats Se! ae | Se DP UE ie
eel NE eid es oe ET eg ae ore ue
‘ Vik ama Bie ut sy: fol PDUP yrs, ea)
aes FS ete ee NS Weep gee aee |
Do ihe aa Rpg Qa oY yey ate Samer certs oe
o, fered ss UR Oey y? tte e eos PE aay a
-~: . Cae Se Ve: 40, at H we }
as zit + we ee ot 4 1.6 y a. PPM vig 2 tue.
a ia S (eran dt ved ints ee
geen: eek as mis wap eS fe hs Berks eee ae we
neve: vibra os “ch beac Titres SONOar anit See
race ynen +
Brockhurst Gate Pia +
ate Retal | Part

Heritage Way | Gosport PCL 3
TAYTO CHEE SESOMTON 12PK 2K,
TAYTO CHEE SERONTON (38
VD JUMBO MUG

CRACKLE WICK SAND

———_— moe ee ee tas ee

E OVAL

‘om me ms es

TOTAL TO PAY
CARD TENDET:
PAANGE DUE

— ome em ee ae oe ans ue, she eau = mm as

VAT @ 20.00%

re ee ce

Net > 18
PLEASE RETAIN Your. RECEDOT.
You will mead it IN C&e of +
exchange, refund or Warr arrty
TJ Morris Ltd Wi. Cin

| VAT NUMBER: 2009370)
08/01/24 14. 2:3 Thy

nt alt

Shak see aie cae
$5}
“ny :

7 Me Od te ee

ws

Vagus

DEAE lt >

: Rees walt

SUAVE
Meats

=
tau he emt ae tye
-_
Ae! aw""
ie

iy
=
TTI
2! i
x ie
i aeerae |
a
+
“st

ga

fatal!
Eaieee
4-4

ROSAS

: . a -
a ry
3s sts a abe
Si ta
et

~

3
e e iy a
at
pn |
ane
rat

yt he pe ed!

aiiih wane

~
mcg uric
Sie TR
: mitt no""
RG Gin Sel dae

= are
hx

',

me

acts

Ty = pelea

—
a~<9~ f>

77 s-.

UCL eee Y

sable

a

t

Oe 455 ams ae ai

ty nm fee =e ga

MAS TH Wy

faa -
eal

fab Fe... ae Be cy ry

""4 ; BB Ie ra Bretes ris” TP, \
EL Seca a Wms sey Pan Lt 1 oS a wg “Tw Wy
ERNE IIE Bihan i ti Sgee y-p OEE SS,
aon ""gi rey e ba ates Mid Peano wtf betel aie ay ag Tee Te)
i ogi 3 ar ra we 8 A 4 i: ! a tof 3! we Ae td Ara s
ean ee ae iE RHEE AT inte
nonin ena Tee CEN Cieite ey Wty? Reece EIR rt, Hr aie:
ie a Fi aN tas Magn Bas oot at
“4 Be bake Bi aw Dr id et bee dhe ; *S
a ris Pues cp Gk Ves f Peer Gen ad ci ute we
PERU Et ef igs oo ees Saige Tae ae ia
sigey 7. is ali Titi 4 i Ae: Lamia) i UePPRAED, Le 2
PU Thy neat Oe be gt i Maran (28S
oiite aah ag Ae ss feiaiai gig ae One TEes mile
bee te' “ale } ie Tmt “rue: *¥ Je en) a ap ""ase
Hea ' rege tt ie #. crn met en | tafe
ddl 5 ‘ ts a Ohh .
mn eae rf we vd a e Oe velit

\

{

ona
2.44599 Tye

oo

fe debs pecig io,
Lee oT Lt

Tata Cah ato 4

data a .
MONE be oe ere, .
eae. eee
A Aa o>

‘este
rad

Awe
rs°

j 3.010
L2PK REG

mae
2.619
9.81
14, og
14.618
0.00

so ee ew us mt

2.50

emt. my

- om sm = a. os

Ar

rouet
Cl ain.
Of ~ Ts

a

JO. Uk

I 3736

ee eee

ng

.

HAHA Se
Beets Ont s sx Ste EN

{!
f
",Groceries
": / y
: a “etate.
: Pvt aes Pericd me gs
MOPMISOMS  '
WM Morrison Supermarkets Ltd 803 7DL
7 -Gosport™
Nanage : Nartin, Rolfe
Contact Ls At:
| | 03450116111 |
UY DESCRIPTION PRICE = AHOUNT
— LN WHEAT & TORTILLAS £1.09 £1.09 F
| 1M GRAVY GRANULES £0.40 £0400 »°
| 2 M-CHICKEN DRUMSTICKS ' £1.00 £2.00 F
| 1 HIGHLAND SPRING ECO £0.65 £0.05 4
BALANCE DUE - £4.14
: tard | 4.14
| Nia Dabit PAYMENT
| A) :40090000031010
4 raaemaRRRER STH CONTACTLESS
' : 122!
\ 00 TRN: 421429
) aos 13392 TID: *am#3284
‘thCorle: 11 - 687001
‘RDHOLDER DEVICE VERIFIED |
| CHANGE £0.00
/ Number of 1 tems: )
Perereted rerstorererelstotersreraritat) iersrereren Ler ere ecerecesTese LSet elated
| Horrisons tore
carn Hore Points yhan you buy selected products |n store
/ online and every time you buy fuel.
| : Vou car abso access Exclusive Prices

and racalve offers Just Tor you.

. : f a a! ‘ 4 \ ~ b'

For gure information visit yww.morrisons. con/nore
seuuasinsmatite sear nie RINE RA RISOTTO Sy

BTRTTATEIEL Cer Cee ee nn er

by ter bakiak. 1 At de bile age

wore Points: .
Your fal ated at ih st m
op I (Why Cait EE 5 3 . | ;
yi a “gc SOS? AL M20 a
if"" Z poh - oy
FEN da iE Youre expel Loned pa
",Groceries
"en a I A

———

ALDI STORES
Mumby Road

GOSPORT
oo Caso
705935 HAM WAFER THIN 2.29 A
S661 MILK SEMEL SKIM 6F] 2.15 f
Fo t as ¢| i Me
Z items
Card Sales GBP 4.44
A 00.0% Nat 4.44 Vat ‘omele

«6375 781/055/012/865 27.10.23 13:33

Thank you for shopping at
Britain's Best Value Supermarket
#AldiEverydayAmazi ng
Every day, seven young people
Aged 13-24 are diagnosed with
cancer. If you can, support
Teenage Cancer Trust by
texting ALDI3 to 70490 to donate £3.

- : . —-—— — — sm >
nem ek er re mee eee re ve Be BF a era ers en te Om me it A OT mem mem re am ——_ ne oe wre

Texts cost the donation amouril plus
one standard network rate message.
then you text, Teenage Cancer Trust
may use your telephone number
to reach you by phone or SHS .

Tf you do not wish to recelve

13:33:40 27/10/23
oa Number : MKKARKRKKRKER TOTS 00
Visa Debit

chant ID: **89907
He eral 2D: ****7000
EFT No: 9394

SALE

Your account will be ¢
with the total) amount

ebi ted
shown:

Goods: 4,44
-~ .,- 1. ODA Ad
",Groceries
"w cela 4 ne (|

i

968 - GOSPORT FWH 1568
Store Tel: 02992523410

Stora Manager : Aavon
Vou were served today by : Charlotte

Q7Y DESCRIPTION PRICE
3 PEPS) MAX 4PK £4.00
1 FUROCITY APPLE OOM. £1.0)
1 COCA COLA NO0M DIET £1.70

Sold [tens:
Total

DISCOUNTS:
Soft Drinks 24pk - 3 for #24

BALANCE lll:

TENDERS:

Credit/Deb t Cards
51568
MID: HAS 985 P11: 32395721
Visa Deb t
KaMcKeMNEKAGIIG = Expiry Jate: 12/29
SALE ~ WAVED
Please debit my ascaunt
AMOUNT: £26. /()
IOTAL: P26, /0
AUTH CODE: = 834381
CAMO EVECE VERIFIED

[Ill ASS

Se

AMQUNT
$27.00
£1.00
$1.71)
5
£29.70

-£3.00
£26.70

£26.70
",Groceries
"|
|

|

:

mye
PA ane nae
DIEM TTS ea ns
OIY UESCRIPTION reich
LH BRIT S/SKIM MILK roth
tM FOOD FLASK maT
1M OTSINFLCTANI file
1 ERIJJ CHOCOT ATE TT
1 FRIJJ BANANA H/SHAKE rl
2H CHICKEN SKEWERS Nay
3M DIGESTIVE BISCUTTS roy

3M SAVERS SOFT CHEESE
1M SALMON FILLETS
Reduced Item
1M SALMON FILLETS
Reduced [tem
24 DOUBLE CREAM
2 SAVERS SMK BACON
1M CHICK PAKORAS
SPRING ROLLS
M BEEF SPRING ROLLS
M CHEESE SLICES
STRAWBERRIES
ROYAL GALA APPLES
SAVERS COLESLAW
CU JENNER TOFFEE APP
C JENNER CHOC APPLE
M CHESTY COUGH
ENCONA CHILLE SAUCE
SAVERS SAUSAGE ROLL
M HONEY ROAST HAM
2 M SAVERS EGGS
LM SAVERS DARK CHOC
2 M SAVERS WILK CHOC
H BANANAS
1.160 Kg X £0.99/Kq
1 HARIBO SWEETS BAG
+ HARIBO SWEETS BAG
TOTAL.
snacking Offer 00000
Halloween Apples Ott
Halloween 2 for 2.00
Fruit Offer'3 for 2
BALANCE DIE
More Card Saving
Card
Visa Uobit PAYMENT
Al) =: AQNOONNOS O10
PAN padoxcaokamon wk /310 6 CINTALTLESS
Ky 3 1g
iy WD A cea
HE ga agg Mme
jaAnmuarary AC EE VERTE TER

1
|
I
34
1M
1H
1A
LA
|
|
I
1

PU NS
PLots

VL is
yo.
ire
mo
AS
po 7h
0,33
P24
F170
£0.40
0.79
¥0./5
£50
Pi.
¥0.95
£3.00
£0.78
£0.43
£0.43

PLD
11.29

ARUN |
mth
re Uu A
rd 00 A
Ryne |
Vi. 20 |
Va 78 |
Kio |
rd |

rt. t

VLA \

V4 .00 |)
4? |
gO 7d t
RPDF
PAY |
KO.88
tbo? F
1.70 t
V9 |
rd |
WO. 7% |
ronda
Pi.dy tf
WO 9 F
£3.00 f
1.50
$0.43 4
£0.80 4

FLD F
yiu5 A
£1.05 4
£66.24
HD. 28
£0.30
£0.50
“P2249
£62.3/
10.20
Nae

",Groceries
". . weet
ria ges Sg
“ ag aes?
; o cae . aa aid .
, on belt

é . en
th

‘ ; : Meter Te . & Wt “oon con. or rn
: er rr aoe Z . } ; . ote Thy ‘
oo ye ee tarl SAB y . ve we ouY + ye, aes _
eee Lape et ee zs al Den rere a a . . ® .
awe es fg Wie : Pya a ow F ‘ -
am tok Aff Pe rae a eaten OG we otaat ache
ee? at Se aes ate Calkh eo ley Cae ae . ,
ao eg an xy rl . i ee A ve
- noe OT ae i
y Wha, Me
i  Peneere b ;
we Lous

pasport 024808 18124 VAT No: 265 5846 25
4/10/2023 17:15 Rebecca Trans :752004#1184

~ nm Cad ter we an oa aa on rte a Coad “a mR - — Ret tn na ed nA oo rd td ie mw ity oe “~~ ew -*. ce ~ ae Cd _ 7” - -. wa = =m

2 * FOR £4 NULTIBUYS :
« FARMFUODS 15 FARMFOODS FRESH CLASS A. £5.18
WULTIBUY SAVING: £-1.18

Ix 1./5LTR COCA COLA | 2.45

-
- _ oo — oe - be. a — Cod a we one ad ale coed = -_ ant ~ a toe hot ae ad » wa rd > = a ad “« a — = m taal -— Low - —_

Wustomer Services Total Due: £6.45
O121 700 7160 Card: £6.45
wwe. farmfoods .co.uk

Thank You Change Due: £0.00

***CUSTOMER COPY***
17:15:08 24/10/23
MID: ***66974
TID: ****Q98g

Visa Debit

RAK KRKAR ERK EPA E

00
AQNOD00003 1010

",Groceries
